省（区、市）,市（区）,县,项目名称,所属基地,项目类型,项目阶段,核准容量（MW）,核准日期（年/月/日）,开工日期（年/月/日）,累计吊装容量（MW）,首次并网日期（年/月/日）,全部并网日期（年/月/日）,并网容量（MW）,项目公司,所属集团,备注,并网年份
新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,新疆天翔风力发电有限公司托里20MW分散式风电场,,陆上分散式,已并网,20,2014/12/26,2015/12/1,39,2015/12/23,2015/12/26,20,新疆天翔风力发电有限公司,新疆风能公司,,2015
新疆维吾尔自治区,吐鲁番地区,吐鲁番市,新疆吐鲁番广恒小草湖风电场二期49.5MW工程,,陆上集中式,已并网,49.5,2014/11/14,2015/5/1,49.5,2015/10/10,2015/11/13,49.5,新疆吐鲁番广恒新能源有限公司,鲁能,,2015
新疆维吾尔自治区,乌鲁木齐市,达坂城区,新疆乌鲁木齐达坂城华冉风力发电场一期49.5MW工程项目,,陆上集中式,已并网,49.5,2010/9/15,2010/12/1,100.5,2013/1/10,2012/9/10,49.5,新疆华冉新能源有限公司,华电,,2012
新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,新疆乌鲁木齐托里100兆瓦风电场三期40兆瓦项目,,陆上集中式,已并网,40.5,2007/8/22,2008/1/1,40.5,2006/1/5,2009/1/1,40.5,中节能风力发电（新疆）有限公司,中节能,,2009
新疆维吾尔自治区,阿勒泰地区,布尔津县,新疆新华布尔津风力发电场49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2009/12/30,2011/7/1,49.5,,2011/8/16,49.5,新疆新华风电开发有限公司,其它投资企业,,2011
新疆维吾尔自治区,乌鲁木齐市,达坂城区,新疆新能发展达坂城风电一期49.5MW工程,,陆上集中式,已并网,49.5,2013/5/10,2014/1/1,49.5,2012/11/6,2014/7/10,49.5,新疆达坂城新能风力发电有限责任公司,新疆电力公司,,2014
新疆维吾尔自治区,哈密地区,巴里坤哈萨克自治县,新疆新能发展哈密三塘湖风电二期49.5兆瓦项目,,陆上集中式,已并网,49.5,2013/12/23,2014/6/1,49.5,2012/9/18,2014/1/25,49.5,新疆新能发展巴里坤风力发电有限责任公司,新疆电力公司,,2014
新疆维吾尔自治区,哈密地区,巴里坤哈萨克自治县,新能发展巴里坤三塘湖风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2011/12/9,2012/12/1,49.5,2012/3/30,2012/12/28,49.5,新疆新能发展巴里坤风力发电有限责任公司,新疆电力公司,,2012
新疆维吾尔自治区,塔城地区,托里县,新能发展塔城老风口风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2012/12/31,2013/7/1,49.5,2013/12/16,2013/12/20,49.5,新疆新能发展托里风力发电有限责任公司,中国电力建设集团,,2013
新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,新特乌鲁木齐达坂城二期风光互补示范项目,,陆上集中式,已并网,50,2014/11/21,2015/10/1,50,2015/8/5,2015/12/27,50,乌鲁木齐新特发电有限责任公司,华能,,2015
新疆维吾尔自治区,巴音郭楞州,若羌县,新天巴州罗布庄风电场二期50兆瓦项目,,陆上集中式,已并网,50,2014/6/30,2014/12/1,150,2015/8/25,2015/10/23,50,若羌新天绿色能源有限公司,河北建投,,2015
新疆维吾尔自治区,巴音郭楞州,若羌县,新天巴州若羌罗布庄风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2012/12/31,2013/9/1,151.5,2014/10/30,2014/12/25,49.5,若羌新天绿色能源有限公司,河北建投,,2014
新疆维吾尔自治区,哈密地区,哈密市,烟墩七B风电场,,陆上集中式,已并网,200,2014/4/30,2015/4/1,199.5,2015/11/5,2015/12/29,200,新疆能源（集团）哈密清洁能源有限责任公司,新疆能源集团,,2015
新疆维吾尔自治区,阿勒泰地区,布尔津县,粤水电布尔津城南风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2011/11/1,2012/10/1,49.5,2012/10/2,2012/10/18,49.5,布尔津县粤水电能源有限公司,其它投资企业,,2012
新疆维吾尔自治区,阿勒泰地区,布尔津县,粤水电布尔津风电场二期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2013/5/10,2013/8/1,49.5,2014/6/20,2014/7/9,99,布尔津县粤水电能源有限公司,其它投资企业,,2014
新疆维吾尔自治区,昌吉自治州,木垒哈萨克自治县,中电投昌吉州木垒老君庙风电场二期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2013/5/21,2014/4/1,99,2014/6/30,2015/9/19,49.5,中电投新疆能源化工集团木垒新能源有限公司,中电投,,2015
新疆维吾尔自治区,昌吉自治州,木垒哈萨克自治县,中电投昌吉州木垒老君庙风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2012/12/31,2014/4/1,49.5,2014/6/30,2015/7/6,49.5,中电投新疆能源化工集团木垒新能源有限公司,中电投,,2015
新疆维吾尔自治区,乌鲁木齐市,达坂城区,中电投达坂城风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2013/6/3,2013/9/1,49.5,2015/3/24,2015/8/5,49.5,中电投新疆能源化工集团达坂城风电有限公司,中电投,,2015
新疆维吾尔自治区,哈密地区,哈密市,中电投哈密风电基地二期项目景峡第三风电场A区200兆瓦风电,哈密风电基地,陆上集中式,已并网,200,2014/12/25,2015/3/1,190.2,2015/12/15,2015/12/1,200,中电投新疆能源化工集团哈密有限公司,中电投,,2015
新疆维吾尔自治区,塔城地区,额敏县,中电投塔城玛依塔斯风电场二期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2011/12/26,2012/10/1,49.5,2012/10/17,2012/11/22,49.5,国家电投集团新疆能源化工额敏有限责任公司,中电投,,2012
新疆维吾尔自治区,塔城地区,额敏县,中电投塔城玛依塔斯风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2011/6/9,2011/12/1,49.5,2011/10/27,2011/12/30,49.5,国家电投集团新疆能源化工额敏有限责任公司,国家电力投资集团公司,,2011
新疆维吾尔自治区,塔城地区,托里县,中电投塔城玛依塔斯三期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2013/1/28,2013/6/1,49.5,2013/9/23,2013/10/31,49.5,中电投新疆能源化工集团托里有限责任公司,国家电投集团,,2013
新疆维吾尔自治区,吐鲁番地区,鄯善县,中电投吐鲁番鄯善楼兰风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2013/6/3,2014/5/1,49.5,2014/12/4,2014/12/22,49.5,中电投新疆能源化工集团鄯善有限公司,中电投,,2014
新疆维吾尔自治区,哈密地区,伊吾县,中电投伊吾淖毛湖风电场一期,,陆上集中式,已并网,49.5,2012/12/31,2013/9/1,,2016/1/11,2014/11/10,49.35,中电投新疆能源化工集团哈密有限公司,中电投,,2014
新疆维吾尔自治区,阿勒泰地区,阿勒泰市,中广核阿勒泰风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2012/9/12,2013/7/1,49.5,2013/9/10,2013/8/30,49.5,中广核阿勒泰风力发电有限公司,中广核,,2013
新疆维吾尔自治区,阿勒泰地区,吉木乃县,中广核阿勒泰吉木乃36兆瓦分散式接入风电项目,,陆上分散式,已并网,36,2013/1/28,2013/10/1,36,2013/11/28,2013/11/28,36,新疆吉木乃中广核风力发电有限公司,中广核,,2013
新疆维吾尔自治区,哈密地区,巴里坤哈萨克自治县,中广核巴里坤三塘湖风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2012/9/12,2014/5/1,49.5,2014/9/30,2014/12/31,49.5,中广核巴里坤风力发电有限公司,中广核,,2014
新疆维吾尔自治区,乌鲁木齐市,达坂城区,中广核达坂城风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2011/12/26,2013/6/1,99,2013/9/10,2013/8/31,49.5,新疆达坂城中广核风力发电有限公司,中广核,,2013
新疆维吾尔自治区,哈密地区,哈密市,中广核哈密地区69兆瓦分散式接入风电示范项目,,陆上分散式,已并网,69,2012/8/6,2012/11/1,69,2012/11/29,2013/4/1,69,中广核哈密风力发电有限公司,中广核,,2013
新疆维吾尔自治区,阿勒泰地区,吉木乃县,中广核喀拉苏、恰勒什海、克克其木40.5分散式接入风电项目,,陆上分散式,已并网,40.5,2014/1/21,2014/11/1,40.5,2015/7/6,2015/5/14,40.5,新疆吉木乃中广核风力发电有限公司,中广核,,2015
新疆维吾尔自治区,塔城地区,额敏县,中广核玛依塔斯风电场二期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2014/4/29,2014/7/1,49.5,2014/11/17,2014/11/28,49.5,中广核额敏风力发电有限公司,中广核,,2014
新疆维吾尔自治区,塔城地区,额敏县,中广核塔城玛依塔斯风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2011/6/9,2011/6/1,49.5,2011/12/20,2011/12/1,49.5,中广核额敏风力发电有限公司,中广核,,2011
新疆维吾尔自治区,吐鲁番地区,托克逊县,中广核托克逊风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2011/12/26,2012/11/1,49.5,2012/11/29,2013/5/1,49.5,中广核托克逊风力发电有限公司,中广核,,2013
新疆维吾尔自治区,吐鲁番地区,托克逊县,中广核新疆托克逊克尔碱二期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2015/6/4,2014/12/1,49.5,2015/7/7,2015/8/8,49.5,中广核托克逊风力发电有限公司,中广核,,2015
新疆维吾尔自治区,哈密地区,伊吾县,中广核伊吾淖毛湖风电场一期49.5兆瓦风电项目,,陆上集中式,已并网,49.5,2012/12/31,2015/4/1,49.5,2015/7/31,2015/12/24,49.5,中广核伊吾风力发电有限公司,中广核,,2015
新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,中节能乌鲁木齐达坂城20万千瓦风电项目,,陆上集中式,已并网,200,2014/10/17,2015/12/1,195,2015/12/1,2015/12/26,200,中节能风力发电（新疆）有限公司乌鲁木齐县分公司,,,2015
新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,中节能乌鲁木齐托里200MW风电场二期49.5MW项目,,陆上集中式,已并网,49.5,2011/11/1,2012/12/1,49.5,2013/1/22,2013/4/1,49.5,中节能风力发电（新疆）有限公司,中节能,,2013
新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,中节能乌鲁木齐托里200MW风电场一期49.5MW项目,,陆上集中式,已并网,49.5,2010/5/31,2010/12/1,49.5,2011/10/31,2011/12/28,49.5,中节能风力发电（新疆）有限公司,中节能,,2011
新疆维吾尔自治区,乌鲁木齐市,达坂城区,达坂城风电场二期49.5MW工程,,陆上集中式,核准未开工,49.5,2014/11/14,,,,,,新疆达坂城新能风力发电有限责任公司,新疆电力公司,,2019
新疆维吾尔自治区,哈密地区,哈密市,哈密昆帆十三间房风区49.5MW风电项目,,陆上集中式,核准未开工,49.5,2019/12/1,,,,,,哈密昆帆风能开发有限公司,其它投资企业,,2019
新疆维吾尔自治区,阿勒泰地区,布尔津县,吉峰新能源布尔津县城西第三风电场10万千瓦风电项目,,陆上集中式,核准未开工,100,,,,,,,布尔津吉峰新能源有限公司,其它投资企业,,2019
新疆维吾尔自治区,昌吉自治州,木垒哈萨克自治县,乾华昌吉州木垒老君庙风电场一期项目,,陆上集中式,核准未开工,49.5,2014/12/31,,,,,,北京乾华科技发展有限公司,其它投资企业,,2019
新疆维吾尔自治区,昌吉自治州,木垒哈萨克自治县,上海通川昌吉木垒老君庙风电场一期项目,,陆上集中式,核准未开工,49.5,2014/12/31,,,,,,上海通川实业开发有限公司,其它投资企业,,2019
新疆维吾尔自治区,昌吉自治州,木垒哈萨克自治县,特变电工木垒老君庙风电场一期,,陆上集中式,核准未开工,49.5,2013/1/28,,,,,,特变电工新疆新能源股份有限公司,特变电工,,2019
新疆维吾尔自治区,阿勒泰地区,吉木乃县,新疆新能发展吉木乃风电一期49.5兆瓦工程项目,,陆上集中式,核准未开工,49.5,2014/7/18,,,,,,新疆吉木乃新能风力发电有限责任公司,其它投资企业,,2019
新疆维吾尔自治区,乌鲁木齐市,达坂城区,新疆新网新能源有限公司达坂城风电场36MW分散式接入一期5MW风力发电项目,,陆上分散式,核准未开工,5,,2020/4/1,,,,,新疆新网新能源有限公司,其他投资企业,,2019
新疆维吾尔自治区,自治区直辖市（县）,五家渠市,中电投五家渠新能源六师北塔山牧场1000MW风电项目,,陆上集中式,核准未开工,100,2017/1/26,,,,,,中电投新疆能源化工集团五家渠新能源有限责任公司,,,2019
新疆维吾尔自治区,乌鲁木齐市,达坂城区,中电投新疆能源化工集团达坂城风电有限公司达坂城风电二期项目,,陆上集中式,核准未开工,49.5,2014/10/17,,,,,,中电投新疆能源化工集团达坂城风电有限公司,中电投,,2019
新疆维吾尔自治区,吐鲁番地区,吐鲁番市,中广核小草湖风电场一期,,陆上集中式,核准未开工,49.5,,,,,,,中广核风力发电有限公司,中广核,,2019
新疆维吾尔自治区,乌鲁木齐市,达坂城区,中广核新疆达坂城二期49.5兆瓦风电项目,,陆上集中式,核准未开工,49.5,2014/10/22,,,,,,新疆达坂城中广核风力发电有限公司,中广核,,2019
新疆生产建设兵团,农六师,第六师北塔山牧场,三峡新能源六师北塔山牧场200MW风电项目,,陆上集中式,在建,200,,2016/6/8,,2019/12/20,,,三峡新能源五家渠发电有限公司,三峡集团,,
新疆生产建设兵团,昌吉自治州,奇台县,五家渠华风汇能六师北塔山牧场100MW风电项目,,陆上集中式,在建,100,2018/11/20,2019/6/1,,,,,五家渠华风汇能发电有限公司,特变电工,,2019
新疆生产建设兵团,自治区直辖市（县）,五家渠市,五家渠西北水电六师北塔山牧场100MW风电项目,,陆上集中式,在建,100,2018/9/30,,,,,,五家渠西北水电新能源有限公司,,,2019
新疆生产建设兵团,农六师,第六师农牧团场,五家渠浙能新能源六师北塔山牧场100MW风电项目,,陆上集中式,在建,100,,2019/12/12,,,,,五家渠浙能新能源有限公司,其它投资企业,,2019
新疆生产建设兵团,农十三师,农十三师农牧团场,北京宣力哈密十三师三塘湖30万千瓦整装风电工程,,陆上集中式,已并网,300,2014/5/30,2015/3/28,300,2015/12/23,2015/12/23,300,哈密宣力风力发电有限公司,其它投资企业,,2015
新疆生产建设兵团,农十师,第十师农牧团场,北屯市枫煜风能十师186团49.5MW风电项目,,陆上集中式,已并网,49.5,,2015/4/21,,2018/12/1,2018/12/1,49.5,北屯市枫煜风能开发有限公司,其它投资企业,,2018
新疆生产建设兵团,农十三师,农十三师农牧团场,大唐哈密十三师三塘湖风电场20万千瓦风电项目,,陆上集中式,已并网,200,2014/5/30,2015/11/1,226.5,2015/12/11,2015/12/19,199.5,大唐哈密十三师清洁能源开发有限公司,大唐,,2015
新疆生产建设兵团,农十三师,农十三师农牧团场,东豪卓成十三师红星一场三塘湖风电场二期49.5MW项目,,陆上集中式,已并网,49.5,2014/11/24,,,2015/12/22,2015/12/22,49.5,哈密东豪新能源开发有限公司,UPCRENEWABLES,,2015
新疆生产建设兵团,农十三师,农十三师农牧团场,东豪卓成十三师红星一场三塘湖风电场一期49.4MW项目,,陆上集中式,已并网,49.5,2014/11/24,,,2015/12/22,2015/12/22,49.5,哈密东豪新能源开发有限公司,UPCRENEWABLES,,2015
新疆生产建设兵团,农六师,农六师农牧团场,风阳公司六师北塔山风电场二期49.5兆瓦项目,,陆上集中式,已并网,49.5,2013/9/3,2014/12/1,99,2014/11/20,2014/12/31,49.5,五家渠风阳新能源有限公司奇台县北塔山牧场分公司,其它投资企业,,2014
新疆生产建设兵团,农六师,农六师农牧团场,风阳公司六师北塔山风电场一期49.5兆瓦项目,,陆上集中式,已并网,49.5,2013/9/3,2015/1/1,49.5,2014/11/20,2014/12/31,49.5,五家渠风阳新能源有限公司奇台县北塔山牧场分公司,其它投资企业,,2014
新疆生产建设兵团,农十三师,第十三师农牧团场,国电电力三塘湖风电场二期49.5MW项目,,陆上集中式,已并网,49.5,,2013/8/30,,2015/12/22,2015/12/22,49.5,国电电力九鼎哈密风力发电有限公司,国电集团,,2015
新疆生产建设兵团,博尔塔拉州,博乐市,国电新疆阿拉山口风电一期,,陆上集中式,已并网,49.5,2008/11/4,2009/9/1,49.5,2008/3/18,2009/12/16,49.5,国电新疆阿拉山口风电开发有限公司,国电龙源,,2009
新疆生产建设兵团,农十三师,农十三师农牧团场,哈密海新能源十三师三塘湖风电场二期49.5MW项目,,陆上集中式,已并网,49.5,2014/12/16,2016/4/1,49.5,2018/6/18,2018/10/31,49.5,哈密海新能源有限公司,中船重工,,2018
新疆生产建设兵团,农十三师,农十三师农牧团场,哈密海新能源十三师三塘湖风电场一期,,陆上集中式,已并网,49.5,2014/7/3,2016/7/1,46,2018/6/10,2018/10/31,49.5,哈密海新能源有限公司,中船重工,,2018
新疆生产建设兵团,农十三师,农十三师农牧团场,弘毅红星风电场二期49.5MW风电项目,,陆上集中式,已并网,49.5,2013/8/1,2014/10/1,49.5,2015/12/21,2015/12/26,49.5,哈密弘毅新能源投资有限公司,UPCRENEWABLES,,2015
新疆生产建设兵团,农十三师,农十三师农牧团场,弘毅红星风电场一期49.5MW风电项目,,陆上集中式,已并网,49.5,2013/8/1,2014/10/1,49.5,2015/11/28,2015/12/26,49.5,哈密弘毅新能源投资有限公司,UPCRENEWABLES,,2015
新疆生产建设兵团,农六师,农六师农牧团场,京能六师北塔山风电场二期49.5兆瓦项目,,陆上集中式,已并网,49.5,2013/8/21,2015/11/1,49.5,2015/9/14,2015/12/26,49.5,五家渠京能新能源有限责任公司奇台分公司,京能,,2015
新疆生产建设兵团,农六师,农六师农牧团场,京能六师北塔山风电场一期49.5兆瓦项目,,陆上集中式,已并网,49.5,2013/8/21,2015/9/1,49.5,2015/9/14,2015/12/26,49.5,五家渠京能新能源有限责任公司奇台分公司,京能,,2015
新疆生产建设兵团,农十三师,农十三师农牧团场,农十三师国电电力三塘湖风电场一期49.5MW工程,,陆上集中式,已并网,49.5,2011/7/21,2012/12/1,49.5,2013/1/7,2012/12/31,49.5,国电电力九鼎哈密风力发电有限公司,国电集团,,2012
新疆生产建设兵团,农六师,农六师农牧团场,三峡新能源六师北塔山风电场三期49.5MW项目,,陆上集中式,已并网,49.5,2014/12/15,2015/1/1,49.5,2015/12/8,2015/12/25,49.5,三峡新能源五家渠发电有限公司奇台分公司,三峡集团,,2015
